F0(MHZ),W0(J),Q0,M,ISYM:  _2.45178E+03  _1.00000E+00  _1.91650E+04   _1   _0

  R(CM) Z(CM) ER,EZ,EF(MV/M); HR,HZ,HF(KA/M) 

            0.1         -1.742          2.375        -0.2765         -2.338          29.16          4.887         -29.34
            0.1         -1.603          2.809        -0.4176         -2.748          36.29          5.673         -36.42
            0.1         -1.464          3.287        -0.5881         -3.196          44.41          6.503         -44.48
            0.1         -1.324          3.641        -0.8077         -3.536          53.17          7.128         -53.29
            0.1         -1.185          3.727         -1.076         -3.634          62.35          7.253         -62.49
            0.1         -1.045          3.646          -1.37         -3.566          71.98          6.986         -72.02
            0.1        -0.9061          3.411          -1.65         -3.346          81.11          6.376         -81.05
            0.1        -0.7667          3.033         -1.902         -2.984          89.44          5.473         -89.29
            0.1        -0.6273          2.564         -2.104         -2.529          96.39          4.457         -96.19
            0.1        -0.4879          2.021         -2.253         -1.999          101.9          3.385         -101.7
            0.1        -0.3485          1.454         -2.355         -1.442          105.9          2.356         -105.7
            0.1        -0.2091         0.8731         -2.414        -0.8667          108.5          1.382         -108.3
            0.1        -0.0697          0.292         -2.443        -0.2903          109.8         0.4508         -109.6
            0.1         0.0697        -0.2876         -2.443         0.2864          109.8         -0.454         -109.6
            0.1         0.2091        -0.8691         -2.414          0.863          108.5         -1.385         -108.3
            0.1         0.3485         -1.451         -2.355          1.439          105.9         -2.359         -105.7
            0.1         0.4879         -2.019         -2.252          1.998          101.9         -3.388         -101.7
            0.1         0.6273         -2.563         -2.103          2.529          96.38         -4.462         -96.18
            0.1         0.7667         -3.034         -1.902          2.985          89.43         -5.478         -89.28
            0.1         0.9061         -3.415         -1.649          3.349           81.1         -6.382         -81.04
            0.1          1.045         -3.651          -1.37          3.571          71.97         -6.995         -72.02
            0.1          1.185         -3.734         -1.076          3.641          62.34         -7.263         -62.48
            0.1          1.324          -3.65        -0.8076          3.545          53.18         -7.139         -53.29
            0.1          1.464         -3.297         -0.588          3.205          44.42         -6.515          -44.5
            0.1          1.603         -2.818        -0.4176          2.757          36.31         -5.684         -36.44
            0.1          1.742         -2.384        -0.2766          2.347          29.18         -4.898         -29.36
